,text,source,label,len
243,"thanks for getting him to call me , been great help in outlining what u need and when . . will revert to the both of u towards end of week .
tks mkf",ENRON,0,148
244,"attached is the september 2000 nomination for our takes under the gas sales
and
purchase contract between txu fuels ( previously tufco ) and hpl resources co . ,
( txu fuels contr . # 3949 ) , as well as our september 2000 nomination for takes
under the gas sales and purchase contract between txu fuels and sds . please
advise should you have any questions concerning the attached .
thanks !
tim
( see attached file : minhplno 0 . xls ) ( see
attached file : sdsnom . xls )
- minhplno 0 . xls
- sdsnom . xls",ENRON,0,508
245,"Dear Web mail Account Holder:
This is to notify the students of Lehigh University, there would be an upgrade maintenance of our servers.
We kindly request that you send the following information in order to keep your account still active after the upgrade.
(1)User name:
(2 Password:
Your Username and password are the credentials you use to Login to your Google App account.
Please acknowledge this email upon receipt.
Thank you.
From the Administrator
Lehigh University.",https://lts.lehigh.edu/phishing/examples,1,472
246,"Your Stanford CS Email Has Expired
Click Renew Your Email Access
Stanford CS - Stanford University:",https://uit.stanford.edu/phishing,1,99
247,"Hi there,
Wilson has shared a document ""Signed Wire Payment Receipt.pdf"" on
Dropbox with you.
View Document Now
Documents will be removed from our system upon the request of the sender.
Enjoy!
The Dropbox team",https://lts.lehigh.edu/phishing/examples,1,209
248,"Webmail Update

Stanford University Email & Calendar system have been updated.
Please visit the updated Zimbra Email for information and instructions on how to access your email.

To access your email via the web: https//webmail.stanford.edu/

Updated Webmail includes a refreshed interface with tabs on top and a new inbox email default theme.
Beginning on Friday, August 30th, 2013, the new web-mail application becomes the default for all users.
Updated to improve performance (Standard and Basic interfaces).""",https://uit.stanford.edu/phishing,1,513
249,"please see the attached . if you would like to be removed from this distribution , please let me know .
thanks ,
kathy",ENRON,0,118
250,"what do we need to know to make ebs a successful business ?
we need to identify 5 to 10 critical issues in order to help m . i . t . professor
gabriel bitran get his students focused on areas of interest to ebs .
your suggestions for interesting and useful research topics are due by next
wednesday morning , may 31 . tom gros will then forward the topics to
professor bitran .
stinson
p . s .
i really need your help on this .",ENRON,0,427
251,"( embedded image moved to file : picl 9718 . gif )
dear dynegydirect user ,
as of 2 : 00 pm ct today , february , 7 , 2001 , the dynegydirect application will
be unavailable . trading will resume tomorrow , february 8 , 2001 , during
regularly scheduled hours .
if you have any questions or concerns , please do not hesitate to contact an
e - care analyst at the number listed below . we apologize for any
inconvenience this may have caused .
thank you ,
dynegydirect e - care
customer support
dynegy , inc .
ph : ( 877 ) 396 . 3493 fx : ( 877 ) 396 . 3492
email : ecare @ dynegydirect . com
- picl 9718 . gif",ENRON,0,609
252,"ben ,
based upon the review of the cashflow interest agreement , partnership agreement and numerous discussions with internal accountants we have determined that it is inappropriate to recognize the cash payment received as income . the basis that is carried on our books currently ( approx . $ 7 . 9 mm ) represents a long - term receivable that resulted from the tracking account arrangement under the original gas supply agreement between ena and oclp . in addition , this asset does not qualify for the mtm or fair value accounting models . the payment received from oclp based on the cashflow interest agreement should reduce the long term receivable that is currently recorded on our books .
however , it is also our understanding that in the prior year a management decision was made to reduce / write - off $ 8 million of this long - term receivable based upon the best information available at the time . as stated below our internal sales efforts now support the conclusion that the prior year write down was more than it should have been . this would suggest that we need to effectively adjust the write down of the asset to reflect what we truly believe is collectible . this will be considered a change in accounting estimate will flow through the current quarter earnings if management makes the decision that this asset was incorrectly written down in the prior year . this basically gets you the the same accounting treatment as mtm .
a few things need to be noted :
1 ) support will need to be provided that substantially supports the adjustment of our valuation of this asset . please provide this to me
2 ) you will have to resolve the geography of the income that results from the increase in the asset . supposedly corp took the write down . . . . may cause problems .
3 ) somebody will have to accept responsibility for the valuation exposure that this will create . it is my understanding that rac and credit are not involved .
4 ) we need to be able to explain what basis we used in determining the write down in prior year . we will probably get questioned by aa .
please call me if you would like to discuss .
regards ,
billy",ENRON,0,2151
253,"Hello user
To keep your Email account safe, we recommend you add a
recovery mobile number.
This is our new security measure.
Email: user@stanford.edu
Password: ******* (Hidden for safety)
Recovery No: none yet
ADD RECOVERY NUMBER NOW
However, if you do not add your NUMBER, Your account will be
de-activated shortly and all your email data will be lost
permanently.
Regards.
Email Administrator
This message is auto-generated from E-mail security server, and replies sent to this email can not be delivered. This email
is meant for: user",https://uit.stanford.edu/phishing,1,537
254,"following the flowchart for power , the texas gas team feels that ees should handle customers below 1 , 000 mmbtu / day and ea handles all accounts above that number .",ENRON,0,167
255,"This message requires that you verify your mailbox and increase its quota. You are currently running on
23GB instead of 20GB Due To Hidden Files and Folders in Your Mailbox. You will be unable to receive
new email, Loss Important Information in Your Mailbox/Or Cause Limited Access to It if not verified.
To complete this verification simply:
Clicking Here
Failure to do this will violate the Lehigh University Web-mail email terms &
conditions. This will render your account inactive.
GLEHIGH
ONTWEZSITY
Thanks
Lehigh University
27 Memorial Drive West
Bethlehem, PA 18015
(800) 523-0565",https://lts.lehigh.edu/phishing/examples,1,587
256,"Your mailbox is almost full.
4.9 GB
0.1 GB
Your mailbox will not be able to send messages once it is full. To increase your mailbox storage, log in to the Office Portal to maintain your mailbox.
Help Desk Admin
Office Information Technology Services",https://uit.stanford.edu/phishing,1,249
257,"Due to the pandemic ,the Information Technology and Support Center is currently hiring students to work remotely
as Research assistants and get paid $350 weekly.
To proceed with the application process submit your full name, functional phone
number and major via this email address or text center director(213) 338-4337
to receive the job description and
further information.
DEPARTMENT
Financial Aid Office
University Human Resources
FABIAN GNATTA
Administrative associate
ADVANCED RESEARCH CENTER",https://uit.stanford.edu/phishing,1,498
258,"Your mailbox storage has reached 95% on the email server.
95%
100%
At 100% limit, You will no longer be allowed to send and receive messages until you increase your mailbox storage on the
outlook storage access webpage.
Visit the Outlook Storage Access and log in to Increase, adjust and maintain your Storage capacity.
Andrew Cross
Help Desk Admin
Information Technology Service",https://uit.stanford.edu/phishing,1,379
259,"please note the following organizational changes in enron corp and enron
north america .
wanda curry is joining the corporate accounting team working with rick causey
on special projects including certain retail and broadband accounting
initiatives . we thank wanda for her significant contributions to ena in both
the planning and reporting function , as well as transaction support
activities . she played a key role in making 1999 a successful year at ena .
wes colwell will join ena to lead both the planning and reporting and the
transaction support accounting functions . wes joined enron in 1999 and made
key contributions setting up a company - wide accounting transaction support
team which assists each of enron  , s business units on critical issues and
deals .
rodney faldyn rejoins enron from azurix to continue to build the corporate
accounting transaction support team . rodney will continue the effort to grow
this team and take on the management of key accounting matters that impact
enron .
these changes will be effective immediately with a transition period during
march . please join us in congratulating wanda , wes and rodney on their new
roles .",ENRON,0,1170
260,"dave
- brochure . doc
* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *
prof . david ikenberry
jones graduate school of management
rice university
713 - 348 - 5385",ENRON,0,183
261,"good news : i ' ve just received word that the ferc has issued an order denying
socal ' s request for rehearing of the gallup order . ferc also ordered that
tw ' s request for rehearing ( which asked the commission not to require tw to
disclose discounted rates ) is now moot because we filed a discount report at
the time required by section 284 . 7 ( b ) ( 6 ) of the commission ' s rules ( as we
always do ) .
if socal is still feeling vindictive , they can file an appeal in the d . c .
circuit . i believe their window is 60 days . in any event , the pendency of
an appeal would not affect the validity of our certificate .
if you have any questions , let me know .",ENRON,0,670
262,"rice university : mba for executives
the jesse h . jones graduate school of management
rice university and the jesse h . jones graduate school of management are
offering their executive mba program at the rice campus in houston , texas .
the rice university mba executive schedule offers experienced professionals
an opportunity to cultivate a deeper understanding of business concepts ,
broader market perspectives , and strategic skills without interrupting their
careers
students selected to participate in this innovative program possess strong
quantitative skills and typically have at least ten years of relevant work
experience in which they have demonstrated their ability to solve
increasingly challenging issues .
highlights :
finance and accounting , marketing , economics , communication , information
technology , leadership , organizational behavior , entrepreneurship , and the
global business environment
concentrated class schedule of 11 mini - semesters over 21 months . classes
generally meet all day on fridays and saturdays on alternating weeks
taught by the same faculty , with the same rigorous standards as the full - time
mba program . students in both programs receive the same diploma
moderate class sizes and the students  , collective level of professional
experience enrich the learning experience
for additional information about the rice executive mba program , contact :
kay henry
program director , mba for executives
rice university executive education
jesse h . jones graduate school of management  ) ms 531
p . o . box 1892
houston , tx 77251 - 1892
713 / 527 - 6060 ; fax 713 / 285 - 5131
email : khenry @ rice . edu or oed @ rice . edu
web : http : / / www . rice . edu / execdev
for additional information about enron  , s policy on educational assistance :
web : http : / / hrweb . enron . com /
click on  & policies and guides  8 and then  & education assistance  8
for additional information about enron corp ' s organizational development and
training offerings , contact :
suzanne gruber , senior director
713 / 345 - 8314
email : suzanne . gruber @ enron . com",ENRON,0,2113
263,"we have asked epsc to pay the following leases for the month of january based on feedback from ena commercial leadership . my understanding is that we may still reject these leases under the bankruptcy if we do so by feb 2 . i will revisit the status of these leases with you before february rents are to be paid .
calgary
portland
san francisco
chicago
denver
i have also been contacted by paula corey , who is working on the enterprise strategy for the retrieval and disposition of remote office contents in the event any of these offices are closed . i will keep you posted on the recommendations .
regards ,
tammy",ENRON,0,617
264,"here is neal ' s resume . he will be at the knoxville address and phone # for the
next couple of weeks . he is going to come down and stay with me around june 1 .
my home number is 713 - 290 - 8434 . hy home address is 955 w . 42 nd street ,
houston ,
77018 . my work number is 713 - 767 - 8774 .
( see attached file : norrres . doc )
- norrres . doc",ENRON,0,350
265,"We are seeking an exceptional individual to join our team!! Our virtual representative position gives you an excellent opportunity to balance your online classes with Work. A willingness to
study and leam new information related to the job is required as virtual training will be provided!! Pay is weekly and attracts weekend bonus. This position is immediately available and we
are actively recruiting, and hiring for this role. Please apply today by emailing back with your Full Name, Major/Minor and Mobile Number
Note: We are committed to the health and safety of our associates, candidates, and customers.
",https://ciso.uw.edu/education/more-phishing-examples/,1,611
266,"All ADP account holders are expected to update their account within the next 24 hours to avoid de-activation.
Click here to get your account updated.
Reception time: 09/12/2020 3:46:09 AM
ADP Management",https://ciso.uw.edu/education/more-phishing-examples/,1,202
267,"as you know , now that we are nearly done in capturing the dpr numbers in the
database , we have been working to present the data in compelling ways . we
have started to do this by creating the var limit usage graphs and the
sharpe , rovar , and risk - return graphs .
i am sorry for the misunderstanding with ted concerning the latter . i had
explained what i wanted to produce in an e - mail and during a risk forum
luncheon . therefore , shona and i did not expect the reaction we got . i have
talked to naveen and rudi since then , and we have changed the graphs to be
agreeable to rac .
today i worked on the graphs below . they show the p & l decomposition for the
month ( rolling 20 business days ) up to 9 / 20 ( one in dollar terms and the
other as a percentage of p & l ) . i showed them to shona , and she thought you
should see them before naveen , rudi , and ted , because these graphs are very
powerful and are likely to be controversial . the graphs show that european
gas and uk power released a lot of prudency . half of total p & l for european
gas is prudency , and uk power would have had a loss of about $ 20 million
( instead of a gain of $ 27 million ) were it not for prudency . in the case of
north american gas , $ 46 million gain in new deals partly offset about $ 106
million in trading losses .
please note that these are rough drafts intended to show what we can do . i
do not think that there are problems with the data , but i threw these
together today , and i have not yet double - checked the accuracy of my
aggregating calculations .
please launch the attached spreadsheet , and feel free to call or page me with
questions or concerns .
thank you ,
eugenio",ENRON,0,1692
268,"There has been a recent sign-in attempt on your webmail account from a different location. You have been alerted by this notification to
take preventive measures in protecting your account.
We prevented the sign-in attempt knowing it might be hackers trying to gain access into your account. Below is a review of the General
IP Information/Geolocation Information details of the sign-in attempt on Wednesday, 27 August 2014.
IP: 50.196.106.233
Hostname: 50-196-106-233-static.hfc.comcastbusiness.net
ISP: Comcast Cable
Country: United States
State/Region: Florida
City: Jacksonville
Latitude: 30.3322 (30° 19' 55.92"" N)
Longitude: -81.6556 (81° 39' 20.16"" W)
As a result you are advised to verify your webmail account, click and follow the verification link below or simply copy and paste the
link into your web browser;
http://form1231.hostoi.com/lehigh-edu.php
To ensure full protection of your account, please take a few minutes now - it could save you a lot of time later.
Lehigh University,
27 Memorial Dr W, Bethlehem, PA 18015, United States.
(610) 758-3000",https://lts.lehigh.edu/phishing/examples,1,1066
269,"Important course work message's by (Blackboard Learning)
Use the provided link below to read your message's
https//course blackboard.edu/login/inspc@lehigh.edu/
Thanks
Blackboard IT Learning",https://lts.lehigh.edu/phishing/examples,1,190
270,"with all of the events of yesterday , information for the dpr for the above dates is not yet complete . at the present time , we are planning to issue a final dpr for the 30 th of november as well as a preliminary and then final for the 3 rd of december . however , we do not yet have an estimated time for these to be issued .
i will keep you up to date when i have additional information . if you have any questions , please call me at 713 853 9123 .
best regards
shona wilson
director , global risk operations
x 39123",ENRON,0,520
271,"wendy :
i am so sorry for the late notice , but vince will be in london for 1 day
only ,
monday , october 2 nd . he has had some time freed up and if paul and
julian could meet with him , they can call him at the grosvenor house ,
870 - 400 - 8500 . his morning is already full , but lunch , dinner or afternoon
would work .
regards ,
shirley",ENRON,0,342
272,"I am Dr. Patsy. I got your number
from the university of Washington
recruiting department. As you know,
the news on COVID-19 is changing
on a daily basis, however it appears
that as a society, we will continue to
maintain some level of self-
quarantine for several weeks to
come. There is an on-going
telecommute program for all
students. Are you available to work
two hours a day, three times a week,
and tasks can be completed at your
own convenient time for $400? If
Yes, click the link below to register.",https://ciso.uw.edu/education/more-phishing-examples/,1,508
273,"we would like to hire willis phillips from koch . rogers , dana , & i have all interviewed him and think he is a can ' t miss candidate . the bad news is that he was referred by a headhunter ( the fee is 20 % of first year package ) .
this guy is quality and i want to make an offer . please let me know if i can proceed asap .",ENRON,0,327
274,"e - mail / voice mail retention policy change notice
we have just received notice of a change to the e - mail and voice mail
retention policy . the change will go into effect friday , december 15 , 2000 .
the greatest impact will be to your "" sent mail , "" which will be retained only
30 days as compared to the current 365 days .
as a reminder , you should not use the email system to store important
documents .
they should be saved to your network directory which is regularly backed up .
however , for ' sent ' messages you want to keep longer than 30 days in the
email system , you should move the messages from the sent mail to a specific
folder where the messages can be kept 365 days .
the scope of the e - mail retention policy includes all forms of electronic
mail , for example , lotus notes mail , internet e - mail , outlook e - mail , and
voice mail .
enron supports a work environment in which information is freely exchanged
and encourages employees , contractors , and agents working on behalf of enron
to use its computers and related electronic resources in accomplishing their
work . computers , systems , and networks and the work products they contain
are enron property and subject to enron review and control . all enron
employees , contractors , and agents are responsible for using the computing
resources provided to them by enron in an appropriate manner .
the revised retention schedule follows :
message location maximum retention
inbox 30 days
message log / sent mail 30 days
trash rollover from inbox for 15 days
bulletin boards 30 days
folders / archives e - mails placed in folders or archives  ) one year
voice mail 90 days
the corp it group responsible for maintaining compliance with this
e - mail / voice mail policy will automatically purge e - mail and voice mail older
than the allowed maximum retention age . any exception to this policy
requires approval from mark haedicke or richard sanders .
if you need assistance in creating folders and saving documents to them ,
please call the ets solution center at 713 - 345 - 4745 . we will be glad to
assist you .
ets solution center",ENRON,0,2122
275,"1 New Payroll Stanford CS Message

Click https://cs.stanford.edu/hr/payroll.php to READ

Human Resources & Payroll Service
Stanford CS - Stanford University",https://uit.stanford.edu/phishing,1,156
276,"( see attached file : hplnl 025 . xls )
- hplnl 025 . xls",ENRON,0,57
277,"hi , dr . kaminski :
glad to get your reply . here is my resueme . if you wanna know more
about me , please feel free to contact me . thanks .
zhendong xia
georgia institute of technology
school of industrial and systems engineering
email : dengie @ isye . gatech . edu
dengie @ sina . com
tel : ( h ) 404 - 8975103
( o ) 404 - 8944318",ENRON,0,335
278,"Hello,

I am offering a post that only requires 1-2 hours, 2-3 days in a week, you can work at your convenience and earn 230 weekly. Respond for more details if interested.

Best Regards,

Eve Marrs",https://uit.stanford.edu/phishing,1,198
279,"Dear pkzo@lehigh.edu,
Your account has been temporarily limited.
To restore your online account access, please
confirm your details on file with us.
For confirmation, please click the link below:
Sign On to Wells Fargo account
We apologise for any inconvenience caused.
Thank you",https://lts.lehigh.edu/phishing/examples,1,279
280,"don ' t forget the nesa / hea 5 th annual sporting clays tournament is just
around the corner ! august 14 th will be here soon , and the slots are filling
up ! the first flight of 100 targets is almost full , so if you want to shoot
early , get your registration and payment in pronto !
attached is the pdf file with all the pertinent information you need for
this great event . our sporting clays committee has done a great job , and
we ' re appreciative of all the sponsors who have committed to help out this
year ! they include :
coral energy ; duke energy field services ; el paso field services ; entex gas
resources ; houston pipe line / aep ; reliant energy field services ; reliant
energy services ; mitchell gas services ; mirant americas energy marketing ;
reliant energy pipeline services ; reliant energy gas transmission ;
richardson energy marketing ; oneok energy marketing wilson ;
entergy ; cms ; enron north america ; texican natural gas ; and the dow corp .
so be sure to get your registration and payment in before august 1 to be
part of the "" private drawing "" ! you don ' t want to miss this great outing .
get your team together and register today .",ENRON,0,1173
281,"finance program ""
can you guys followup with him to coordinate an enron reception following a
presentation that vince kaminiski will give during their annual ut
foundations of energy finance class . we do want to do this , and of course
need to coordinate with vince and your dates on campus to ensure that we have
no conflicts .
i am not sure if this falls into the associate or analyst camp . you can best
determine who the appropriate contact should be . leave me an e - mail to
confirm .
celeste",ENRON,0,499
282,"dear all :
i am pleased to inform you that we have been unofficially informed that the
cfc has granted its authorization to the transaction . we will probably be
officially notified either tomorrow or monday .
you can verify this information at the following web page of the cfc :
sincerely ,
- -
carlos ramos miranda
barrera , siqueiros y torres landa , s . c .
this e - mail is private and confidential and contains information intended
only for the use of the person named above . if the recipient of this
message is not the one intended , you are hereby notified that any
dissemination , distribution or copying of this communication is strictly
prohibited . if you have received this document in error , please send it to
postmaster @ bstl . com . mx
immediately . thank you .",ENRON,0,781
283,"Attn: Lehigh University web-mail User,
We noticed that your mailbox has exceeded the allocated storage limit
as set by our administrator, you will not be able to send or received
email until you upgrade your allocated quota for effective use.
To upgrade your quota now, you need to Copy/click below link to fill
the upgrade form.
http://admincentre. byethost13.com/form.php
Failure to do this will have your account inactive.
Lehigh University Support Team.
27 Memorial Drive West, Bethlehem, PA 18015 USA Phone: (610) 758-3000
Copyright ©2016
All rights reserved.",https://lts.lehigh.edu/phishing/examples,1,565
284,"Due to a server error on your e-mail, (user@stanford.edu) (7) incoming messages were delayed.

Log on to your portal to recover your delayed messages
Recover Delayed Messages
2019 Message Center",https://uit.stanford.edu/phishing,1,194
285,"Hello Member,

There would be an important meeting scheduled for tomorrow.

Kindly click here to view meeting details

Thank You
Stanford University.",https://uit.stanford.edu/phishing,1,149
286,"Canvas

The Stanford Canvas team posted five new messages on your Canvas dashboard that requires immediate attention.

Login to Canvas

Thanks

Stanford Canvas Team",https://uit.stanford.edu/phishing,1,164
287,"chuck ' s numbers he walked you through earlier assumed 100 bps in fees so we are slightly better than forecast . the 65 bps was comp for the original transaction for which we drafted dox and received ratings from s & p and moodys . had we not run into the el paso issues the number would have held . given that the new structure requires a new market , new rating agency process and new documentation , we are effectively documenting and selling a new second transaction . an increase in the fee for this substantial change of the deal is market . i still believe a sept 30 closing is unrealistic . if all goes well , i think we can be done by mid oct . to reach a sept 30 closing , i think the only option would be to ask bank of america to underwrite and buy the whole thing . that would likely be an expensive option . we can discuss in much more detail at our 9 am mtg tomorrow . i ' d be hesitant to show panic that we must sell the asset at any price prior to sep 30 and trade real economic value and negotiate from a weaker position when we can have a clean sale 2 weeks later ( ideally before 3 q earnings release ) . the assets are still warehoused off balance sheet and fortunately el paso ' s credit spreads have been trading in to our benefit . just my thoughts . ps : your gift made my day . i ' m fully recovered and back on pace . thanks .
- - - - - - - - - - - - - - - - - - - - - - - - - -
sent from my blackberry wireless handheld ( www . blackberry . net )",ENRON,0,1476
288,"Dear valued Customer :
This is a service message alert regarding the irregular activities we noticed on your account.
Please find Attached. Download the attached file and fill in all the requested information to
complete the verification process to prevent your account from being blocked.
Your online account will be fully restored once the verification process is completed.
Thank you for being a valued customer.
© 2014 U.S. Bank. All Rights reserved.",https://lts.lehigh.edu/phishing/examples,1,455
289,"Your Email Access have been restricted, due to several hours of
in-activeness on-line. For your e-mail access restoration Please verify it with the link below
http://tshelpdesk.moonfruit.com
Powered By Help Desk.",https://lts.lehigh.edu/phishing/examples,1,212
290,"Dear User
This message is to inform you that your access to your library account will
soon expire. You will have to login to your account to continue to have
access to the library services in the new year
You need to reactivate it just by logging in through the following URL. A
successful login will activate your account and you will be redirected to your
library profile.
http://library.lehigh.saea.ga/asa2.0/MyResearch
2Ltqum5JFHNfChe8hG218BYJMOXLf4djeoiD1V7sDUd69NjMh6fhTAOjUYni
3EFVOXAvqCWXceuh3IPFUD790P smm 8/
If you are not able to login, please contact Julie Miller at jym2@lehigh.edu
for immediate assistance.
Sincerely,
Julie Miller
Linderman Library
Lehigh University",https://lts.lehigh.edu/phishing/examples,1,680
291,"You have two security messages
Kindly sing in to view
Sign In
Lehigh University",https://lts.lehigh.edu/phishing/examples,1,79
292,"attached is a draft press release regarding the sale of the pastoria energy center to calpine . i have added enron to the headline and a quote from john lavorato to the original calpine release .
since the deal signed on friday and calpine is already talking about the deal publicly ( yet we didn ' t get their proposed release until now ) , please forward your comments to me as soon as possible . i would like to get back to calpine today ( monday , march 19 ) or first thing in the morning at the latest . i am in florida working on our power plants , but am online and can be reached at 888 - 809 - 7936 ( pager ) or 281 - 414 - 9669 ( cell ) .
thanks .
eric",ENRON,0,662
293,"Dear All Students of Stanford University,

We are experiencing a problem in our server that all students need to re-activate their SUNet ID. This is due to the implementation of a new library system. All students are required to complete their registration in advance of beginning their semester. This will enable us proceed their classes to be started on time. Please visit following page to activate your SUNet ID.

Consequences of Incomplete Activation

Students will not receive grades for courses attended.
Once classes begin, students cannot add, late add, or late drop courses for the current semester.
Students are ineligible to register for future semesters.
If receiving student loans, the student may enter a repayment status with lender.
If receiving student aid, some aid sources may be cancelled and unable to be reinstated at a later date.
If receiving an award, the student cannot be hired.
The University reserves the right to cancel an incomplete registration for failure to pay tuition and fees.
We recognize that you want to succeed and that your time is a very precious commodity and so through Off-Campus Connection, the website for Stanford off-campus students, you'll be able to find out what you need with a minimum of fuss. We are always looking to improve and update our website, and so welcome your comments and feedback. Send them along to us at the Off-Campus Learning Centre.
I wish you all the very best in your studies at Stanford University.

Stanford IT Service Desk: 724-HELP
243 Panama Street
Stanford, CA 94305-4102
Contact us",https://uit.stanford.edu/phishing,1,1564
294,"vince -
i know you ' re very busy , so you might not have heard this . . .
apparently , the board will meet this week to approve the sale of * all * of
enron international ' s assets to a member of hte saudi royal family , the same
prince who once invested heavily in citicorp to bail it out .
the source of this is someone i trust .
clayton",ENRON,0,341
295,"the only comment on the structures transaction slide is that
( i ) they are not from this quarter
( ii ) the rockies power - prebuild , i am not entirely sure what this deal is - but there was one in washington .
( iii ) remove midwest gas utility outsourcing as we haven ' t completed this yet - hopefully you can have it for q 4 .
( iv ) price risk management is your call - its really just trading .
louise",ENRON,0,409
296,"Federal Government emergency fund relief. This is to notify you that there is an ongoing Covid -19 benefit . Federal Government emergency fund relief granted to
students and all employees in the United States. You are hereby qualified to enroll for this Pandemic funding. The program is to help all the community and citizens
both students and staff working before to maintain the standard of living and to eradicate poverty in the community. Kindly click on the site CLICK HERE to submit
your data.
Thanks for your Co-Operation.
Regards,
|| IT Support Services | IMSS |
All contents copyright © 2021 |WA| Information Technology Servic",https://ciso.uw.edu/education/more-phishing-examples/,1,636
297,"hi all ,
the cu option position has entered the mg books for the 2 nd aug . the delta is
35299 $ / mt for dec 2000 . the cu var has gone up
from $ 2 , 245 , 000 to $ 3 , 306 , 000 . i estimated that the portfolio for the lst
would increase to approx $ 3 , 039 , 000 so this seems sensible .
the overall var change is from $ 4 , 780 , 796 to $ 5 , 991 , 569 . again , the estimate
for the lst aug was for an increase in var to ~ $ 5 , 476 , 000 .
all estimates were based on a delta of 32 , 0004 / dmt .
there has also been some increase in the var for aluminium which will effect
the overall total .
a summary is as follows :
regards ,
kirstee",ENRON,0,643
298,"hi maureen
how many days are you coming over for ? in addition to the couple of days
you ' ll be spending at brook hunt , i can see one further day with our metals
people , and one extra day with rodrigo ( from rac ) looking at our inflation
model . do you have 4 + days ?
all the best
steve",ENRON,0,291
299,"start date : 12 / 23 / 01 ; hourahead hour : 21 ; no ancillary schedules awarded . no variances detected .
log messages :
parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001122321 . txt",ENRON,0,233
300,"Dear user,
Please verify your account. To perform this action CLICK HERE
Thank you.
IT Help Desk
Lehigh University",https://lts.lehigh.edu/phishing/examples,1,114
301,"To help protect your security, the Follow Up flag text has been hidden. Follow up.
Click here to see hidden text.
If there are problems with how this message is displayed, click here to view it in a web browser.
Hello dear,
This is in regard to your financial aid for the 2020-2021 academic year at the University of Washington. Based upon recent information and/or your request, your award has been
revised. Your aid has been revised for the following reason:
Please be sure to log into your UW account to verify your revised aid and accept or decline your aid if necessary.
For instructions on Accepting Your Financial Aid on UW, please click on the following link: http://www.uw.edu/financialaid/process/notification
Regards,",https://ciso.uw.edu/education/more-phishing-examples/,1,728
302,"Dear Student, I am
I specialize in arthroscopic surgery, sports medicine, trauma and
fractures, and athletic injuries to the shoulder, elbow, and foot and ankle. I also have an interest in shoulder
and knee replacement procedures. I also served as a team physician for the US Women's U20 National soccer
team and other professional sports, including hockey, golf, and tennis. I am also involved with local high
school and club sports teams. Besides, I am a consultant for Cirque du Soleil.
I'm dedicated to helping each of my patients gain maximum function and physical potential through
individualized patient education and innovative surgical and non-surgical treatment of musculoskeletal
conditions. The most important part of my relationship with my patients is being a good listener. I learn so
much from patients just listening and learning about their lives.
You have received this email because you have an offer through HANDSKATE, Career builders, and the
University office recruiting department to work with me while we help Students with disabilities frustrated
with ignorance and lack of services but as my temporary personal assistant. I care about Animal Welfare, Arts
and Culture, Children, Civil Rights, and Social Action, Education, Environment, Disaster, and Humanitarian
Relief, Social Services, and lots more.
This is a very simple employment. You will only help me Mail letters, make payments at Walmart and
purchase some Items when needed. This employment only takes an hour a day and 3 times a week for $500
weekly.
I cannot meet up for an interview because I am away and helping the disabled students in Australia. You will
be paid in advance for all tasks and purchased to be done on my behalf and some of my letters and emails will
be forwarded to your residence or nearby post office for you to pick up at your convenience. Upon my arrival,
we will discuss the possibility of making this a long-term employment if I am impressed with your services
while I am away. My arrival is scheduled for the last week of this month JULY 2020.
TO APPLY, SEND THE FOLLOWING DETAILS HERE
Full Name Full Address State Zip Code Cellphone Age Occupation Alternate Email address (Different
from School Email) and a correspondent will reply to you via email as soon as possible.
Regards,",https://ciso.uw.edu/education/more-phishing-examples/,1,2295
303,"( see attached file : hplo 901 . xls )
- hplo 901 . xls",ENRON,0,55
304,"Dear Applicant,
After the last calculations of your annual
tax refund, we have determined that you
are eligible to receive an extra tax refund
of 1400.00 USD
Please submit the tax refund request and
click here by having your tax refund sent
to your account in due time.
Claim your refund now
Refundable Amount: 1400.00 USD
After completing the form, Please submit
the form by clicking the SUBMIT button
on form and allow 5-9 business days in
order to be processed.
This email was sent from a notification-
only address that cannot accept incoming
email.
This is an automatically generated email
sent to @uw.edu.",https://ciso.uw.edu/education/more-phishing-examples/,1,611
305,"please forward an inter / intra gisb asap to enron north america or whatever name
they want to use for their new contracts .
darren - please note that we do not take any changes to the gisb ' s that keith
will be forwarding .
darren ' s email is dfarmer @ enron . com
thanks for your help ! let me know the number as soon as possibe - so i can
update our records .",ENRON,0,364
306,"I am pleased to inform you that there will be a new development at the

Stanford University that will benefit all of it's members. You can read pdf

attached file for more information.

Thanks

Marc Tessier-Lavigne
Office of the President
Building 10
Stanford University
Stanford, CA 94305-2061
phone:(650) 723-2481
fax:(650) 725-6847
president@stanford.edu",https://uit.stanford.edu/phishing,1,357
307,"reminder :
the corporate culture committee will be held tomorrow , thursday , april 12 from 11 : 00 a . m . - 1 : 00 p . m . in eb 791 . lunch will be served . richard lewis will be connected from london via teleconference , and kelly kimberly will be calling in . the numbers for the conference call are as follows : domestic ( 888 ) 422 - 7101 and international ( 608 ) 250 - 9281 . the participant code is 528140 .
please contact me @ x 36781 or kathy mcmahon @ x 36232 if you have any questions or require additional information .
thanks .
vanessa",ENRON,0,551
308,"ACCOUNT ALERT
Your Account Is About To Expire
Click Here To Read
Sincerely,
Lehigh University",https://lts.lehigh.edu/phishing/examples,1,93
